name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"jamestown, VA",2021-04-05,73,45.1,59.5,73,45.1,59.3,37.5,47.93,0,,0,,0,0,19.7,11.3,218.6,1018.3,0.7,9.9,580.4,29.3,10,,2021-04-05T06:46:20,2021-04-05T19:33:32,0.81,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-06,72.5,51.8,61.7,72.5,51.8,61.7,43.1,52.77,0,,0,,0,0,17.2,9.1,145.4,1015.5,10.1,9.9,580.5,29.3,10,,2021-04-06T06:44:53,2021-04-06T19:34:25,0.86,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-07,81.9,51.4,64.3,81.1,51.4,64.2,48.3,58.32,0,,0,,0,0,,6.9,120,1014.7,4.2,9.9,577.5,29.1,10,,2021-04-07T06:43:26,2021-04-07T19:35:19,0.91,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-08,70.8,55.6,62.2,70.8,55.6,62.1,51,68.37,0,,0,,0,0,23,13.8,97.6,1016.9,16.5,9.9,541.6,27.3,10,,2021-04-08T06:42:00,2021-04-08T19:36:12,0.94,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-09,78.5,57.1,64.9,78.5,57.1,64.9,58.9,82.16,0.72,,33.33,,0,0,30,9.6,101.9,1017.1,46.2,9.1,552.4,25.9,10,,2021-04-09T06:40:34,2021-04-09T19:37:06,0.97,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777,KAKQ"
"jamestown, VA",2021-04-10,78.3,57,66.3,78.3,57,66.3,59.8,81.51,0.01,,8.33,,0,0,,8.7,116.8,1013.2,5.6,8.6,571.8,28.8,10,,2021-04-10T06:39:08,2021-04-10T19:37:59,0.99,Rain,Clear conditions throughout the day with morning rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-11,79.9,63,70.4,79.9,63,70.4,60.7,74.22,0.1,,12.5,,0,0,23,12.4,220.9,1001.1,23.3,9.6,571.8,28.8,10,,2021-04-11T06:37:43,2021-04-11T19:38:52,1,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777,KAKQ"
"jamestown, VA",2021-04-12,72.7,55.2,62,72.7,55.2,62,54.5,77.96,0.12,,16.67,,0,0,,7.2,132.7,1005.2,38.5,9.7,501,25.3,10,,2021-04-12T06:36:19,2021-04-12T19:39:46,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-13,67,50,57.4,67,50,57.4,50.6,79.73,0.01,,4.17,,0,0,,8.1,141.5,1017.1,58.8,9.9,571.6,28.8,10,,2021-04-13T06:34:55,2021-04-13T19:40:39,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-14,69.9,49.7,59.8,69.9,48.3,59.7,52.4,78.19,0.21,,12.5,,0,0,,9.3,118.5,1017.4,29,9.3,569.8,28.7,10,,2021-04-14T06:33:32,2021-04-14T19:41:33,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ,C3777"
"jamestown, VA",2021-04-15,67.5,55.4,59.5,67.5,55.4,59.5,53.6,82.96,0.06,,12.5,,0,0,25.3,9.2,279.7,1007.9,83.9,7.9,544.2,27.4,10,,2021-04-15T06:32:10,2021-04-15T19:42:27,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-16,67.5,39.8,55,67.5,39.8,54.5,37.3,54.27,0,,0,,0,0,23,13.1,267.9,1009.6,14.2,9.9,569.6,28.7,10,,2021-04-16T06:30:48,2021-04-16T19:43:20,0.08,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-17,69.2,41.2,55.6,69.2,41.2,55.5,41.5,62.02,0,,0,,0,0,19.7,10.8,152.4,1010.6,21.4,9.9,542.9,27.4,10,,2021-04-17T06:29:27,2021-04-17T19:44:14,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-18,69.3,48.2,58.8,69.3,48.2,58.8,46.1,65.11,0,,0,,0,0,,7.9,94.6,1011.9,39.2,9.9,540.2,27.2,10,,2021-04-18T06:28:07,2021-04-18T19:45:08,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-19,62.5,48.1,53.5,62.5,48.1,53.5,50,88.35,0.1,,20.83,,0,0,19.7,10,108.1,1011.7,26.6,9.5,517.3,26.1,10,,2021-04-19T06:26:47,2021-04-19T19:46:01,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-04-20,76.4,44.7,60.8,76.4,44.7,60.7,47,66.86,0,,0,,0,0,21.9,12.3,131.1,1015.6,4.6,9.2,575.7,29,10,,2021-04-20T06:25:28,2021-04-20T19:46:55,0.26,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-21,75.6,48.1,62.3,75.6,43.6,61.9,45.9,56.45,0.1,,12.5,,0,0,36.6,16.2,255.4,1009.2,23.4,9.9,498.2,25.1,10,,2021-04-21T06:24:10,2021-04-21T19:47:49,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-22,58.5,37.7,48.3,58.5,32.9,45.5,26.5,44.12,0,,0,,0,0,27.7,17.8,300.1,1017.6,18,9.9,539,27.2,10,,2021-04-22T06:22:53,2021-04-22T19:48:43,0.36,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,KAKQ,72308793735,C3777"
"jamestown, VA",2021-04-23,65.7,37.5,52.7,65.7,37.5,51.8,31.8,48.45,0,,0,,0,0,23,10.7,271.5,1021.1,4,9.9,553.9,27.9,10,,2021-04-23T06:21:37,2021-04-23T19:49:37,0.41,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-24,65.9,42.8,53.7,65.9,42.8,53.7,45.9,77.44,0.25,,29.17,,0,0,23,11.7,90,1017,16.5,8.4,465.3,23.5,10,,2021-04-24T06:20:22,2021-04-24T19:50:30,0.45,Rain,Clear conditions throughout the day with rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-25,69.1,52.2,59.1,69.1,52.2,59.1,52,79.73,0.05,,8.33,,0,0,23.6,11.7,271.9,1008.3,45.4,9.4,515.3,26,10,,2021-04-25T06:19:07,2021-04-25T19:51:24,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-04-26,71.2,48.4,58.6,71.2,46.5,58.4,39.5,54.61,0,,0,,0,0,21.8,14.4,243.6,1018.9,0,9.9,539.7,27.2,10,,2021-04-26T06:17:54,2021-04-26T19:52:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-04-27,85.4,53.6,70,83.7,53.6,69.6,51.6,55.92,0,,0,,0,0,25.4,12.4,210.5,1018.3,0,9.8,573.8,28.9,10,,2021-04-27T06:16:41,2021-04-27T19:53:12,0.5,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-04-28,88.9,66.1,76.6,89,66.1,76.7,58,54,0,,0,,0,0,23,13.1,246.5,1014.9,0.6,9.9,558.6,28.2,10,,2021-04-28T06:15:30,2021-04-28T19:54:06,0.52,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777,KAKQ"
"jamestown, VA",2021-04-29,87.3,71.1,78.3,89.7,71.1,78.6,61.8,58.01,0,,0,,0,0,31.1,15.2,237.8,1009.2,18.5,9.9,564.1,28.4,10,,2021-04-29T06:14:20,2021-04-29T19:55:00,0.54,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,KAKQ,72308793735,C3777"
"jamestown, VA",2021-04-30,80.1,58.9,72.9,81.1,58.9,73,49.7,46.81,0,,0,,0,0,36,20.7,286.4,1006.7,24.8,9.9,534.7,26.9,10,,2021-04-30T06:13:10,2021-04-30T19:55:53,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-01,71.1,50.1,59.7,71.1,50.1,59.7,32,36.85,0,,0,,0,0,27,18,288.3,1016.5,0,9.9,452.2,24.4,10,,2021-05-01T06:12:02,2021-05-01T19:56:47,0.63,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-02,85.3,55.3,69.5,83.4,55.3,69.2,47.6,46.85,0,,0,,0,0,20.5,12.7,227.8,1013.8,1.7,9.9,511.9,27.6,10,,2021-05-02T06:10:55,2021-05-02T19:57:41,0.68,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-03,80.3,69.3,73.4,82.9,69.3,73.5,63.8,72.43,0.05,,12.5,,0,0,19.7,10.4,200.2,1011.1,16.1,9.9,585.1,29.5,10,,2021-05-03T06:09:49,2021-05-03T19:58:34,0.74,Rain,Clear conditions throughout the day with rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-05-04,91.1,67.9,77.2,95,67.9,78.5,66.5,71.96,0.01,,4.17,,0,0,43.6,17.8,234.3,1008.8,5.4,9.9,519.7,28.1,10,,2021-05-04T06:08:45,2021-05-04T19:59:28,0.79,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-05,87.4,66.1,76,88.6,66.1,76.2,62.5,65.28,0.01,,4.17,,0,0,24.4,13.8,227.8,1007.7,23.4,9.7,560,28.2,10,,2021-05-05T06:07:41,2021-05-05T20:00:21,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-06,69.1,53.5,60.5,69.1,53.5,60.5,42.9,53.96,0,,0,,0,0,21.9,10.7,225.7,1016,19.8,9.9,449.5,24.3,10,,2021-05-06T06:06:39,2021-05-06T20:01:14,0.89,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-07,67.4,48,56.5,67.4,48,56.5,48.3,77.14,0.11,,16.67,,0,0,18.3,13.5,159.3,1012.4,30.3,9.7,476.1,25.7,10,,2021-05-07T06:05:38,2021-05-07T20:02:07,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-08,71.1,46.3,57.2,71.1,45.3,56.8,44.8,69.04,0.01,,8.33,,0,0,27.9,16.3,206.8,1014.5,16.5,9.7,505.8,27.3,10,,2021-05-08T06:04:39,2021-05-08T20:03:00,0.96,Rain,Clear conditions throughout the day with morning rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-09,78.5,46.3,63.5,78.5,46.3,63.5,49.7,65.58,0,,0,,0,0,25.3,12.5,125.4,1016.9,20.1,9.9,560.4,28.2,10,,2021-05-09T06:03:41,2021-05-09T20:03:52,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-10,74.8,53.8,65.3,74.8,53.8,65.3,55.5,72.23,0.13,,12.5,,0,0,22.8,13,141.6,1013.1,46.8,9.7,245.8,13.3,10,,2021-05-10T06:02:44,2021-05-10T20:04:45,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-11,72.7,50.5,61.8,72.7,50.5,61.8,48.2,66.19,0,,0,,0,0,,8.2,162.1,1019.3,19.2,9.9,505.9,27.3,10,,2021-05-11T06:01:48,2021-05-11T20:05:37,1,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-12,60.8,46.2,55.8,60.8,46.2,55.8,39,54.87,0,,0,,0,0,17.3,10.6,102.3,1023.7,43.7,9.9,460.8,24.9,10,,2021-05-12T06:00:54,2021-05-12T20:06:28,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777,KAKQ"
"jamestown, VA",2021-05-13,72.8,44.9,58.5,72.8,41.8,58,41.9,60.47,0,,0,,0,0,20.8,7.5,125.8,1023.8,10.8,9.9,514.6,27.8,10,,2021-05-13T06:00:02,2021-05-13T20:07:20,0.01,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-14,72.8,44.7,58.8,72.8,44.7,58.8,42.1,60.3,0,,0,,0,0,,8,119.3,1024.4,14.4,9.9,521,28.1,10,,2021-05-14T05:59:10,2021-05-14T20:08:11,0.03,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-15,79.8,46.3,61.7,79.8,44.6,61.6,44.7,60.16,0,,0,,0,0,17.2,7.5,154.4,1024.1,4.2,9.9,479.1,25.9,10,,2021-05-15T05:58:21,2021-05-15T20:09:02,0.06,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ,C3777"
"jamestown, VA",2021-05-16,76.2,48,61.2,76.2,48,61.2,49,67.14,0,,0,,0,0,,7.5,87.9,1024.8,28.3,9.9,503.9,27.2,10,,2021-05-16T05:57:33,2021-05-16T20:09:52,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-17,76.5,53.5,64.6,76.5,53.5,64.6,52.2,67.96,0,,0,,0,0,,8.2,61.3,1025.8,21.9,9.9,523.1,28.2,10,,2021-05-17T05:56:46,2021-05-17T20:10:42,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-18,80,51.7,65.1,80,51.7,65.1,50.5,65.71,0,,0,,0,0,17.2,10.8,91.8,1027.9,0.7,9.9,492.9,26.6,10,,2021-05-18T05:56:01,2021-05-18T20:11:31,0.18,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777,KAKQ"
"jamestown, VA",2021-05-19,84,53.3,68.6,82.4,53.3,68.3,54.5,65.9,0,,0,,0,0,,7.8,133.1,1028.1,0.1,9.9,486.9,26.3,10,,2021-05-19T05:55:17,2021-05-19T20:12:20,0.23,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777,KAKQ"
"jamestown, VA",2021-05-20,88.9,57.3,70.6,87.3,57.3,70.3,54.4,61.53,0,,0,,0,0,18.3,11.8,117.5,1029.4,0.2,9.9,458.8,24.8,9,,2021-05-20T05:54:35,2021-05-20T20:13:09,0.28,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-21,79.8,55,66.7,79.8,55,66.7,52.7,65.41,0,,0,,0,0,,5.6,64.9,1032.5,0,9.9,518.2,28,10,,2021-05-21T05:53:55,2021-05-21T20:13:56,0.34,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-22,89,55.4,72.1,86.9,55.4,71.6,55.6,61.5,0,,0,,0,0,,9.6,224,1026,1.4,9.9,342.6,18.5,9,,2021-05-22T05:53:16,2021-05-22T20:14:44,0.39,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-23,92.8,69.9,80.9,93.8,69.9,81.2,62.3,55.45,0,,0,,0,0,21.9,12.4,305.6,1018.2,20.8,9.9,493.5,26.7,10,,2021-05-23T05:52:39,2021-05-23T20:15:30,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-05-24,76.5,64.2,71.5,76.5,64.2,71.5,59.8,67.07,0,,0,,0,0,23.4,9.7,141.8,1021.6,10.8,9.9,514.3,27.8,10,,2021-05-24T05:52:04,2021-05-24T20:16:16,0.47,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777,KAKQ"
"jamestown, VA",2021-05-25,80,63.2,69.3,82.2,63.2,69.4,60.3,73.37,0,,0,,0,0,,9.9,80.8,1024.3,60.8,9.9,470.9,27.1,10,,2021-05-25T05:51:30,2021-05-25T20:17:01,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ,C3777"
"jamestown, VA",2021-05-26,94.5,71.5,81.9,98.9,71.5,84.3,69.5,70.03,0,,4.17,,0,0,21.9,11.1,205.7,1018.4,6.7,9.6,514.5,29.6,10,,2021-05-26T05:50:58,2021-05-26T20:17:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2021-05-27,90.7,73.4,81.7,90,73.4,82,63.4,56.23,0,,0,,0,0,,8.9,171.2,1015.7,11.4,9.9,487.5,26.3,10,,2021-05-27T05:50:28,2021-05-27T20:18:30,0.51,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-05-28,92.8,71.4,80,97,71.4,82,67.1,67.01,0.15,,12.5,,0,0,37.8,11.3,143.5,1011,25.7,9.9,550.5,29.7,10,,2021-05-28T05:49:59,2021-05-28T20:19:13,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-05-29,75.1,57.1,66.5,75.1,57.1,66.5,65.2,95.5,0.36,,70.83,,0,0,22.5,10.5,178.5,1010.1,73.2,7.9,361.1,19.5,8,,2021-05-29T05:49:32,2021-05-29T20:19:55,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2021-05-30,57.2,53.6,55.9,57.2,53.6,55.9,53.4,91.41,0.33,,41.67,,0,0,21.9,10.5,208.4,1019.1,97.5,8.2,423.1,24.4,10,,2021-05-30T05:49:07,2021-05-30T20:20:36,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-05-31,73.2,48.5,62,73.2,48.5,62,52.3,73.44,0,,0,,0,0,20.8,10.4,256.6,1025.8,11.7,9.9,482,27.8,10,,2021-05-31T05:48:44,2021-05-31T20:21:16,0.66,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-06-01,80.1,60.6,69.1,81,60.6,69.1,58.4,70.1,0,,0,,0,0,16.1,9.7,170.3,1025.6,3.9,9.9,502.2,28.9,10,,2021-06-01T05:48:22,2021-06-01T20:21:55,0.71,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-06-02,83.4,64,71.1,83.7,64,71.2,63,77.92,0.05,,25,,0,0,,10.4,109.6,1022.6,27.7,9.6,446.6,28.9,10,,2021-06-02T05:48:02,2021-06-02T20:22:34,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2021-06-03,80.4,66.2,72.9,84.8,66.2,73.3,70.9,93.69,1.43,,70.83,,0,0,17.4,12.4,183.1,1018.1,65.3,8.7,357.1,24.4,10,,2021-06-03T05:47:44,2021-06-03T20:23:11,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,D2887,KJGG,72308793735,KAKQ"
"jamestown, VA",2021-06-04,83.6,69.6,73.5,88.8,69.6,74.1,70.4,91.16,0.69,,20.83,,0,0,40.3,8.2,204,1015.6,49.9,8.6,127.9,8.3,3,,2021-06-04T05:47:28,2021-06-04T20:23:47,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2021-06-05,90.9,67.9,77.7,93.2,67.9,79,68.4,77.34,0,,0,,0,0,,8.9,180.2,1017.5,1.9,8.6,97.6,8.4,3,,2021-06-05T05:47:13,2021-06-05T20:24:22,0.9,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,D2887,KJGG,72308793735"
"jamestown, VA",2021-06-06,92.8,73.1,82.1,100.2,73.1,85.7,71.5,72.6,0,,0,,0,0,,7.9,202.6,1018.9,0.1,9.9,490.3,28.2,10,,2021-06-06T05:47:01,2021-06-06T20:24:56,0.94,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-06-07,90.9,73.4,82,100,73.4,85.7,72.2,73.45,0,,0,,0,0,,8.1,211.3,1019.9,7.2,9.9,499.7,28.8,10,,2021-06-07T05:46:50,2021-06-07T20:25:28,0.97,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-06-08,89.2,75.2,81.7,97.9,75.2,85.4,72.8,75.41,0,,0,,0,0,17.5,11.2,217.6,1019.4,8.4,9.9,504.9,29.1,10,,2021-06-08T05:46:40,2021-06-08T20:26:00,0.99,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-06-09,89.3,72.8,78.5,98.1,72.8,80.4,72.3,82.41,0.39,,33.33,,0,0,16.1,9.4,211.7,1017.6,14,9.2,430.9,24.8,10,,2021-06-09T05:46:33,2021-06-09T20:26:30,1,Rain,Clear conditions throughout the day with rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2021-06-10,84.2,71.5,76.2,92.1,71.5,78.1,73.2,91.31,0.1,,25,,0,0,30,8.1,167,1014.9,27.1,8.5,477.2,29.2,10,,2021-06-10T05:46:27,2021-06-10T20:26:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-06-11,82.3,71.6,75.3,89.3,71.6,76.2,73.9,95.58,0.12,,41.67,,0,0,,7.9,76.2,1010,61.2,6.2,503.9,27.2,10,,2021-06-11T05:46:23,2021-06-11T20:27:26,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-06-12,75,66.5,70.8,75,66.5,70.8,69.5,95.79,0.01,,25,,0,0,19.7,7.9,28.1,1008.9,83.8,8,394.9,22.7,10,,2021-06-12T05:46:21,2021-06-12T20:27:53,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2021-06-13,82,64.3,72.2,83.9,64.3,72.5,64.1,78.15,0,,0,,0,0,9.2,9,91.2,1012.9,4.5,9.2,467.2,26.9,10,,2021-06-13T05:46:20,2021-06-13T20:28:17,0.04,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2021-06-14,89.1,64.3,77.8,96,64.3,80.8,69,75.94,0,,0,,0,0,16.1,9.6,137.6,1010.5,4.8,9.9,470.7,27.1,10,,2021-06-14T05:46:21,2021-06-14T20:28:41,0.08,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-06-15,85.4,68.2,77.5,85.6,68.2,77.8,65.5,68.5,0,,0,,0,0,18.3,10.3,244.3,1009.4,18.3,9.9,464.1,26.7,10,,2021-06-15T05:46:24,2021-06-15T20:29:02,0.12,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
