name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jamestown,2018-09-26,71.4,54,63.1,71.4,54,63.1,60.6,91.65,0.12,,37.5,,0,0,25.1,17,252.5,1014.6,90.5,8.9,63.5,3,1,,2018-09-26T07:08:31,2018-09-26T19:07:15,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-09-27,59.1,47.1,53.2,59.1,47.1,53.2,48.6,84.82,0,,0,,0,0,,8.1,113.8,1020.5,33.9,9,173.7,8.1,5,,2018-09-27T07:09:35,2018-09-27T19:05:31,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,D1253,74498914747,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-09-28,65.1,51.2,56.7,65.1,51.2,56.7,49.2,77.95,0,,8.33,,0,0,27.7,12.8,220.2,1019.1,51.1,9.9,352.8,15.2,7,,2018-09-28T07:10:39,2018-09-28T19:03:46,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-09-29,57,43.2,51.1,57,39.7,50.6,43.3,75.75,0,,0,,0,0,21.9,17,287.9,1025.6,57,9.9,293.6,12.7,6,,2018-09-29T07:11:43,2018-09-29T19:02:02,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-09-30,61.1,44.1,51.3,61.1,41.6,50.5,47.2,86.43,0.04,,29.17,,0,0,16.1,11.1,156.7,1026.8,75.1,9.9,143.8,6.2,3,,2018-09-30T07:12:48,2018-09-30T19:00:18,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-01,65.8,54,58.8,65.8,54,58.8,56.9,93.48,0,,20.83,,0,0,,9.1,166.1,1024.7,77.8,6.7,129.8,5.6,3,,2018-10-01T07:13:53,2018-10-01T18:58:34,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-02,69.2,58.8,63.4,69.2,58.8,63.4,61.8,94.71,0.64,,50,,0,0,26.4,15,218.5,1018.4,73.9,8.1,69.3,3,2,,2018-10-02T07:14:58,2018-10-02T18:56:51,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-10-03,66.8,54,58.6,66.8,54,58.6,55.6,90.26,0.01,,4.17,,0,0,28.9,12.7,228.6,1019.2,64.5,8.9,216.8,9.4,6,,2018-10-03T07:16:03,2018-10-03T18:55:08,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-04,70.9,48,63.1,70.9,43.9,62.9,59.8,89.13,0.28,,29.17,,0,0,30,16,248.8,1016.1,72.2,9.2,54.9,2.4,2,,2018-10-04T07:17:09,2018-10-04T18:53:25,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-10-05,59,42.2,51.1,59,39,49.6,46.6,85.1,0,,0,,0,0,,11.3,116.5,1022.1,62,9.9,243.7,10.5,6,,2018-10-05T07:18:14,2018-10-05T18:51:43,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-06,76.9,57.8,65.4,76.9,57.8,65.4,64,95.37,0.26,,62.5,,0,0,23,13.6,199.4,1018.9,73.5,5.4,160.7,6.9,4,,2018-10-06T07:19:20,2018-10-06T18:50:02,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-07,67.9,62.2,65.7,67.9,62.2,65.7,64.9,97.4,0.11,,25,,0,0,,8,191.7,1023.2,97.6,7.8,94.7,4.1,2,,2018-10-07T07:20:27,2018-10-07T18:48:21,0.99,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-08,83.1,61.9,69.7,87.2,61.9,69.9,65.8,88.23,0,,0,,0,0,24.2,11.2,166,1025.1,25.6,6.8,274.9,11.9,6,,2018-10-08T07:21:33,2018-10-08T18:46:40,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-10-09,82.6,65.2,71.9,84.8,65.2,72,65,80.26,0,,0,,0,0,31.1,13.7,191.3,1023.1,17.5,9.9,306.5,13.2,6,,2018-10-09T07:22:40,2018-10-09T18:45:00,0,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-10,79.5,63.1,69.5,79.5,63.1,69.5,62.9,80.62,0,,4.17,,0,0,26.4,14.9,182.6,1015.3,39.4,9.9,220.7,9.5,5,,2018-10-10T07:23:48,2018-10-10T18:43:21,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-10-11,71.4,52.1,62.4,71.4,52.1,62.4,57.6,84.42,0.01,,37.5,,0,0,28.8,16.2,244.6,1006.5,96,9.8,88.3,3.8,3,,2018-10-11T07:24:55,2018-10-11T18:41:42,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,D7067,KDKK,72523504720,KJHW"
Jamestown,2018-10-12,48,41.1,43.3,42.4,35.4,37.4,36.8,78.01,0,,4.17,,0,0,27.4,16.1,285.4,1011.1,100,9.8,53.8,2.3,1,,2018-10-12T07:26:03,2018-10-12T18:40:04,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-13,45,38.1,41.2,38.2,31.8,36.1,37.6,87.31,0.02,,58.33,,0,0,26.4,17,286.6,1014.6,96.1,9.5,116.5,5,3,,2018-10-13T07:27:11,2018-10-13T18:38:27,0.1,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-10-14,54,36.1,43.8,54,29.2,40.2,36.1,76.03,0,,0,,0,0,21.9,12.6,189.7,1021.5,18.9,9.9,281.2,12.1,6,,2018-10-14T07:28:19,2018-10-14T18:36:50,0.14,Clear,Clear conditions throughout the day.,clear-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-15,56.1,40,48.9,56.1,31.8,45.9,46,90.17,0.03,,66.67,,0,0,31.1,18.4,227,1015.4,89.7,6.6,28.6,1.2,1,,2018-10-15T07:29:28,2018-10-15T18:35:14,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-16,48,36.1,41.1,42.4,29.2,35.2,30.6,66.74,0,,0,,0,0,28.9,17.1,240.2,1020.6,61.4,9.9,256.4,11.1,6,,2018-10-16T07:30:37,2018-10-16T18:33:39,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-17,46.7,36.1,40.9,41.4,28.4,33.2,33.2,74.28,0.01,,29.17,,0,0,40.3,25,263.4,1017.9,87.5,9.9,100.6,4.3,3,,2018-10-17T07:31:47,2018-10-17T18:32:05,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72526604751,KBFD,74498914747,99425099999,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-18,40,31,36,34.7,24,29.3,27.7,72.18,0,,4.17,,0,0,29.3,13.9,292.5,1029.9,75.9,9.6,196.3,8.5,5,,2018-10-18T07:32:57,2018-10-18T18:30:32,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-10-19,53.1,32.2,43.2,53.1,25,38.4,30.7,63.26,0,,0,,0,0,30.2,19.6,209.9,1020.7,20.3,9.9,212.8,9.2,5,,2018-10-19T07:34:07,2018-10-19T18:29:00,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-20,49,35.2,43,45,28.1,37.6,39.8,88.95,0.03,,75,,0,0,33.9,21.7,242,1006.6,99.7,8.9,93.9,4.1,4,,2018-10-20T07:35:17,2018-10-20T18:27:28,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-21,37,32.1,34.1,30.4,21.7,25.8,28.7,81.08,0.01,,29.17,,0,0,30,17.3,304.7,1020.2,100,8.7,91.4,3.9,3,,2018-10-21T07:36:28,2018-10-21T18:25:58,0.45,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-10-22,48.9,34.2,40.3,45,26.9,35.1,30.4,68.73,0,,0,,0,0,21.9,14.9,210.3,1020.5,65.2,9.9,201.1,8.7,5,,2018-10-22T07:37:39,2018-10-22T18:24:29,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-23,47.1,36.2,41.4,43.2,30.5,36.1,36.4,82.36,0.01,,37.5,,0,0,33.9,18.1,261.8,1017.7,88.9,9.9,109.8,5.1,2,,2018-10-23T07:38:50,2018-10-23T18:23:00,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,E1924,KJHW"
Jamestown,2018-10-24,41.3,36,37.4,35.7,27.1,30.8,30.7,76.73,0,,0,,0,0,24.2,13.9,325.4,1025.3,99.5,9.9,50.1,2.2,1,,2018-10-24T07:40:02,2018-10-24T18:21:33,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-10-25,39,34,35.5,36.9,25.7,31.3,28.1,74.28,0,,0,,0,0,,11.4,268.3,1024.1,72.4,9.9,143.9,6.2,3,,2018-10-25T07:41:14,2018-10-25T18:20:07,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-26,46.2,30.9,37.9,41.2,28.9,33.7,30.8,76.8,0,,12.5,,0,0,23,16.9,105.9,1016.5,44,9.7,116,5,2,,2018-10-26T07:42:26,2018-10-26T18:18:42,0.52,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-27,39.9,35.1,38.2,36.5,28.7,32.7,37.3,96.38,0.05,,79.17,,0,0,20.8,10.4,77.8,1008.4,97.8,7.6,25.6,1.1,1,,2018-10-27T07:43:39,2018-10-27T18:17:19,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ANFP1,KERI,72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-28,39.9,34.1,37.4,36.7,28.6,32.5,36.5,96.57,0.04,,45.83,,0,0,20.8,14.7,196.9,1007,100,7.9,46,2,1,,2018-10-28T07:44:52,2018-10-28T18:15:56,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ANFP1,72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-29,39.9,35.3,38.5,36.7,28.8,32.3,36.5,92.41,0.03,,41.67,,0,0,30,16.1,270.5,1011.6,86.6,8.4,64.3,2.8,2,,2018-10-29T07:46:05,2018-10-29T18:14:35,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KERI,72526604751,KBFD,74498914747,D7067,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-30,51.2,30.6,42,51.2,23.9,38.1,34.9,77.31,0,,0,,0,0,20.8,12.7,237.8,1020,31.8,9.3,196.3,8.5,5,,2018-10-30T07:47:18,2018-10-30T18:13:16,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-10-31,57.8,45.1,52.5,57.8,41.2,52.1,46.8,82.12,0.03,,66.67,,0,0,35.8,19.5,225.3,1012.6,81.1,7.4,56.7,2.2,3,,2018-10-31T07:48:32,2018-10-31T18:11:57,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-01,51.1,41.1,44.4,51.1,34.9,40.1,43.5,96.64,0.04,,87.5,,0,0,27.7,13.7,75.2,1009.8,91.3,5.4,27.4,1.1,1,,2018-11-01T07:49:45,2018-11-01T18:10:40,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"ANFP1,KERI,72526604751,KBFD,74498914747,99425099999,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-02,54.9,39,47.4,54.9,34,44.6,44.6,90.2,0.02,,45.83,,0,0,28,18.1,246.1,1004.1,97.5,8.8,61.2,2.4,1,,2018-11-02T07:50:59,2018-11-02T18:09:25,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KERI,72526604751,KBFD,74498914747,99425099999,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-03,41.1,35.2,38.1,35.6,28.6,32.1,34.6,87.45,0.03,,41.67,,0,0,30.9,18.3,297.6,1015.7,100,9,108.1,4.3,3,,2018-11-03T07:52:14,2018-11-03T18:08:11,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ANFP1,72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-04,48.9,32,40,45,28.8,36,32.7,76.34,0,,0,,0,0,26.4,12.9,163.1,1029.4,26.2,9.9,202.3,8,4,,2018-11-04T06:53:28,2018-11-04T17:06:58,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-05,53.1,43.2,47.5,53.1,36.5,43.5,42.6,83.29,0,,20.83,,0,0,28.4,15.1,166.2,1019.9,81.5,9.9,98.5,3.5,2,,2018-11-05T06:54:42,2018-11-05T17:05:47,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-06,58.9,45,50.1,58.9,37.1,46.8,44.1,80.77,0.14,,33.33,,0,0,39.3,23,206.7,1007.2,99.2,9.7,125,4.5,3,,2018-11-06T06:55:57,2018-11-06T17:04:38,1,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-07,47.9,38.1,42.3,41.5,28.5,34.4,31.8,66.59,0.01,,4.17,,0,0,32.3,24,248.3,1016.3,71.7,9.9,231.3,10,5,,2018-11-07T06:57:11,2018-11-07T17:03:30,1,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"ANFP1,72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-08,38,35.1,36.2,36,28.7,31.9,28.4,73.21,0,,0,,0,0,23,10.3,270,1026.4,100,9.9,48.9,1.9,1,,2018-11-08T06:58:26,2018-11-08T17:02:24,0,Overcast,Cloudy skies throughout the day.,cloudy,"ANFP1,72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-09,38.1,32.1,34.7,32.2,21.3,27.2,30.9,86.4,0.02,,66.67,,1.16,1.16,27,17.3,154.5,1017.9,95.4,8,21.1,0.8,0,,2018-11-09T06:59:41,2018-11-09T17:01:20,0.02,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-10,34.1,23.1,26.4,23.2,6.7,13.9,23.1,87.34,0.01,,37.5,,0.7,1.86,36.2,27.5,247.1,1019.8,92.9,5,82.1,3.3,2,,2018-11-10T07:00:56,2018-11-10T17:00:17,0.04,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"ANFP1,72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-11,37.4,26.2,30.8,33.4,16.4,24,23.3,75.01,0,,4.17,,0.01,1.38,20.8,11.3,218.6,1027.7,82.2,9.3,225.4,8.1,4,,2018-11-11T07:02:10,2018-11-11T16:59:16,0.07,Partially cloudy,Partly cloudy throughout the day.,snow,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-11-12,38.8,25.2,32.3,38.8,18.2,28.2,22.3,67.56,0,,4.17,,0,0.39,,8.1,150.1,1026.4,54.1,9.9,90.3,3.6,3,,2018-11-12T07:03:25,2018-11-12T16:58:17,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-11-13,34.1,27.1,31.9,34.1,16,24.9,28.4,86.87,0.03,,41.67,,0,0,29.9,17.2,259.8,1021.3,100,7.6,36.5,1.3,1,,2018-11-13T07:04:39,2018-11-13T16:57:20,0.15,"Snow, Overcast",Cloudy skies throughout the day with rain.,snow,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-14,29.9,22,24.9,24.3,10.7,17.1,17.1,72.17,0,,0,,2.35,2.35,27.7,17.1,271.3,1032.4,86.7,9,133.4,3.4,3,,2018-11-14T07:05:53,2018-11-14T16:56:25,0.2,Partially cloudy,Partly cloudy throughout the day.,snow,"72526604751,KBFD,74498914747,KZAP1,F4070,KDKK,72523504720,KJHW"
Jamestown,2018-11-15,30,23,26.7,30,13.3,18.8,21.2,80.17,0.31,,45.83,,2.95,3.86,24.2,11.4,143.5,1023.9,58.7,8.3,77,0.6,1,,2018-11-15T07:07:08,2018-11-15T16:55:32,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72526604751,KBFD,74498914747,KZAP1,F4070,KDKK,72523504720,KJHW"
Jamestown,2018-11-16,32.1,29.1,30.6,31.8,16.1,21.7,29.4,95.12,0.39,,62.5,,1.97,5.83,32.2,25,220.4,1011.3,93.6,3.3,,,,,2018-11-16T07:08:21,2018-11-16T16:54:40,0.29,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"KERI,72526604751,KBFD,74498914747,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-11-17,33.3,29.1,31.7,29.1,22.9,25,29.7,92.23,0.03,,20.83,,0,5.52,26.5,10.4,251.2,1023.2,100,7.3,10.4,0.4,0,,2018-11-17T07:09:35,2018-11-17T16:53:51,0.34,"Snow, Overcast",Cloudy skies throughout the day with early morning rain.,snow,"72526604751,KBFD,74498914747,F4070,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-18,33.2,28.2,30.5,33.2,23,26.9,29.1,94.27,0.1,,37.5,,0,5.09,,5.8,133.6,1024.6,89.1,4.5,41.4,1.5,1,,2018-11-18T07:10:48,2018-11-18T16:53:03,0.38,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,snow,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-19,35.1,30,32.4,34.2,25.7,30,29.8,90.28,0,,29.17,,0,4.28,,6.8,165.6,1018.8,92.8,7.9,52.5,1.9,2,,2018-11-19T07:12:01,2018-11-19T16:52:18,0.42,Overcast,Cloudy skies throughout the day.,cloudy,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-20,32.1,26.1,29.3,29.1,14.7,22.4,27.3,92.07,0.08,,37.5,,1.14,3.8,25.3,13.7,258.9,1016.8,87.7,5.3,11,0.2,0,,2018-11-20T07:13:13,2018-11-20T16:51:35,0.46,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"72526604751,KBFD,74498914747,KZAP1,F4070,KDKK,72523504720,KJHW"
Jamestown,2018-11-21,29.1,15.2,24.3,20.5,1.8,11.6,19.4,81.56,0.04,,25,,4.07,7.68,33.9,21.8,283.4,1021.3,97.6,7.2,12.5,0.5,0,,2018-11-21T07:14:25,2018-11-21T16:50:54,0.48,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-22,20.9,8.2,14.4,15.9,-1.9,5.5,4.3,64.72,0,,0,,0,6.98,19.7,9.4,175.1,1034.1,63,9.7,219.1,7.9,4,,2018-11-22T07:15:37,2018-11-22T16:50:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-23,34.1,12,22.9,26.2,0.7,12.2,10.4,58.74,0,,0,,0.01,3.04,28.9,16,168.8,1027.8,42.2,9.9,187.6,6.8,4,,2018-11-23T07:16:47,2018-11-23T16:49:38,0.5,Partially cloudy,Clearing in the afternoon.,snow,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-11-24,38.1,25.2,32.4,31.7,14.7,23.3,27.8,83.74,0.04,,29.17,,3.02,5.88,34.1,20.9,170.6,1011.1,68.4,8.6,51.3,1.8,1,,2018-11-24T07:17:58,2018-11-24T16:49:03,0.52,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-25,39.9,35.9,38.3,38.2,31.1,34.3,35.9,91.23,0,,4.17,,0.61,3.6,24.2,14.8,214.1,1011.1,79.1,8.3,37.4,1.3,1,,2018-11-25T07:19:07,2018-11-25T16:48:31,0.53,Partially cloudy,Partly cloudy throughout the day.,snow,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-26,42.1,32.1,38,36.5,21.8,31.1,35.4,90.34,0.26,,58.33,,1.21,1.21,29.8,17.1,174.9,1000.4,96.8,8.5,23.8,0.9,1,,2018-11-26T07:20:16,2018-11-26T16:48:00,0.57,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-27,32.1,26.1,28,22.6,12.5,16.3,26.2,93.06,0.05,,66.67,,7.62,8.83,33.6,22.9,279.1,1003.2,91.2,3.1,16.5,0.6,0,,2018-11-27T07:21:24,2018-11-27T16:47:33,0.62,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-11-28,29.1,25.1,27.1,17.6,11.1,14.7,25.6,93.66,0.15,,66.67,,4.11,12.94,36.6,26,284,1009.2,76,2,21.1,0.8,1,,2018-11-28T07:22:31,2018-11-28T16:47:07,0.67,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,F4070,KDKK,72523504720,KJHW"
Jamestown,2018-11-29,28.2,23.1,24.9,20.8,10.7,15.3,23,92.45,0.03,,12.5,,0,12.8,25.6,17.1,214,1017.9,93.8,5.8,40.8,1.5,1,,2018-11-29T07:23:37,2018-11-29T16:46:44,0.73,"Snow, Overcast",Cloudy skies throughout the day with rain.,snow,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-11-30,33.3,25,29.5,33.3,16.5,25.8,28.4,95.49,0,,12.5,,0,10.24,,8,238,1017.5,69.6,2.4,37.5,1.4,1,,2018-11-30T07:24:42,2018-11-30T16:46:23,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2018-12-01,38.1,30.8,33.4,32,22.8,27.8,32.2,95.04,0.09,,29.17,,1.24,8.06,26.4,17,103.8,1016.8,85.4,6.9,52.2,1.9,1,,2018-12-01T07:25:46,2018-12-01T16:46:04,0.84,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-12-02,53.1,38.1,44.6,53.1,28.8,39.8,41.7,89.85,0.07,,29.17,,1.42,4.87,34.5,21.7,181.7,1002,81.8,9.6,103.5,3.7,3,,2018-12-02T07:26:49,2018-12-02T16:45:48,0.89,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-12-03,40,28.2,34,30.7,18.3,25.1,31.7,91.55,0.1,,70.83,,2.8,4.33,42.5,20.7,283.5,1007.3,99.9,7.2,35.1,1.3,1,,2018-12-03T07:27:51,2018-12-03T16:45:34,0.93,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"KERI,72526604751,KBFD,74498914747,99425099999,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2018-12-04,28.2,17.2,25,28.2,11.9,18.4,20.9,84.55,0,,4.17,,0.09,3.08,18.3,11.4,293.4,1019,79.3,8.8,44,1.6,1,,2018-12-04T07:28:52,2018-12-04T16:45:22,0.96,Partially cloudy,Partly cloudy throughout the day.,snow,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
